2017-03-24-6-12-02p.m.,1490350322085,1003.19116,84.08244,3
2017-03-24-6-12-03p.m.,1490350323166,1003.22485,83.79971,3
2017-03-24-6-12-04p.m.,1490350324247,1003.2534,83.56191,3
2017-03-24-6-12-05p.m.,1490350325326,1003.218,83.85785,3
2017-03-24-6-12-06p.m.,1490350326405,1003.24194,83.657036,3
2017-03-24-6-12-07p.m.,1490350327485,1003.20215,83.98996,3
2017-03-24-6-12-08p.m.,1490350328567,1003.19214,84.07452,3
2017-03-24-6-12-09p.m.,1490350329645,1003.1843,84.14057,3
2017-03-24-6-12-10p.m.,1490350330726,1003.1721,84.24362,3
2017-03-24-6-12-11p.m.,1490350331805,1003.1743,84.22512,3
2017-03-24-6-12-12p.m.,1490350332893,1003.1609,84.3361,3
2017-03-24-6-12-13p.m.,1490350333967,1003.2051,83.96618,3
2017-03-24-6-12-15p.m.,1490350335045,1003.1819,84.161705,3
2017-03-24-6-12-16p.m.,1490350336127,1003.21655,83.871056,3
2017-03-24-6-12-17p.m.,1490350337207,1003.1924,84.07187,3
2017-03-24-6-12-18p.m.,1490350338292,1003.19385,84.0613,3
2017-03-24-6-12-19p.m.,1490350339366,1003.17944,84.182846,3
2017-03-24-6-12-20p.m.,1490350340452,1003.19385,84.0613,3
2017-03-24-6-12-21p.m.,1490350341540,1003.1987,84.01903,3
2017-03-24-6-12-22p.m.,1490350342608,1003.2002,84.00845,3
2017-03-24-6-12-23p.m.,1490350343688,1003.1885,84.106224,3
2017-03-24-6-12-24p.m.,1490350344769,1003.1819,84.161705,3
2017-03-24-6-12-25p.m.,1490350345847,1003.1621,84.32817,3
2017-03-24-6-12-26p.m.,1490350346926,1003.1577,84.36252,3
2017-03-24-6-12-28p.m.,1490350348006,1003.20215,83.98996,3
2017-03-24-6-12-29p.m.,1490350349100,1003.18994,84.09301,3
2017-03-24-6-12-30p.m.,1490350350169,1003.1924,84.07187,3
